term,coef,std_err,t_stat,p_value,ci_low,ci_high
C(date)[T.Timestamp('2006-05-31 00:00:00')],-0.5595470666065487,0.64638612881786,-0.8656545084435423,0.38667965409650984,-1.8264405991958221,0.7073464659827247
C(date)[T.Timestamp('2006-06-30 00:00:00')],-0.3585416474772393,0.5529724398730492,-0.648389723653412,0.5167329152062266,-1.4423477140716563,0.7252644191171775
C(date)[T.Timestamp('2006-07-31 00:00:00')],-0.4304365805979333,0.6258919008486308,-0.6877171281723177,0.4916309317138423,-1.6571621644765642,0.7962890032806975
C(date)[T.Timestamp('2006-08-31 00:00:00')],-0.22527205068310827,0.3920035211931808,-0.5746684366442039,0.565515557952416,-0.9935848340346265,0.5430407326684099
C(date)[T.Timestamp('2006-09-30 00:00:00')],-0.22166600611397,0.4648926532418248,-0.47681116182032934,0.6334965968167844,-1.1328388631452146,0.6895068509172746
C(date)[T.Timestamp('2006-10-31 00:00:00')],-0.04793620656005204,0.3994280800649285,-0.12001210969509163,0.9044735551446093,-0.8308008579012931,0.734928444781189
C(date)[T.Timestamp('2006-11-30 00:00:00')],-0.3463338968173618,0.6057964815685859,-0.571700079737342,0.5675251804125236,-1.5336731826528727,0.8410053890181491
C(date)[T.Timestamp('2006-12-31 00:00:00')],-0.19122651080026176,0.4351811740130052,-0.4394181601121997,0.6603585702830821,-1.0441659386156101,0.6617129170150866
C(date)[T.Timestamp('2007-01-31 00:00:00')],-0.19235177110268498,0.4715435819070067,-0.40791939172362385,0.6833328555395899,-1.116560208781431,0.7318566665760612
C(date)[T.Timestamp('2007-02-28 00:00:00')],-0.27983425523321737,0.3553350534411869,-0.787522234362206,0.43097621786828677,-0.976278162422559,0.4166096519561243
C(date)[T.Timestamp('2007-03-31 00:00:00')],-0.24392088326900474,0.44973375327191545,-0.5423673039757964,0.5875654989571197,-1.1253828423139818,0.6375410757759722
C(date)[T.Timestamp('2007-04-30 00:00:00')],-0.2387991412476838,0.5547094685090367,-0.4304940780793497,0.6668362735471471,-1.326009721408751,0.8484114389133834
C(date)[T.Timestamp('2007-05-31 00:00:00')],-0.3160490496283349,0.6400203101144816,-0.4938109691734668,0.6214396856210433,-1.570465806826875,0.9383677075702054
C(date)[T.Timestamp('2007-06-30 00:00:00')],-0.4273394111837059,0.5036173861098752,-0.8485398299781343,0.3961374003466599,-1.4144113499472637,0.5597325275798519
C(date)[T.Timestamp('2007-07-31 00:00:00')],-0.6993900378146738,0.5376538484491906,-1.3008184351920762,0.19332061020204927,-1.7531722169244437,0.3543921412950961
C(date)[T.Timestamp('2007-08-31 00:00:00')],-0.5519030860958475,0.5795348087195346,-0.952320857681114,0.3409342829294142,-1.6877704389734447,0.5839642667817496
C(date)[T.Timestamp('2007-09-30 00:00:00')],-0.5460672580992971,0.5114174225625984,-1.067752552040711,0.28563214617642874,-1.5484269873882919,0.4562924711896976
C(date)[T.Timestamp('2007-10-31 00:00:00')],-0.5834130994903242,0.6245794588739748,-0.9340894760486239,0.3502577400925345,-1.8075663443668306,0.6407401453861823
C(date)[T.Timestamp('2007-11-30 00:00:00')],-0.9034288175595775,0.7720495736460627,-1.1701694404066132,0.2419327881918376,-2.4166181761853647,0.6097605410662095
C(date)[T.Timestamp('2007-12-31 00:00:00')],-0.7008071325422043,0.668558304786055,-1.0482363729913866,0.2945297162706326,-2.0111573314880244,0.6095430664036161
C(date)[T.Timestamp('2008-01-31 00:00:00')],-0.6399282527983337,0.6862204214721046,-0.9325403802841319,0.35105732835145764,-1.984895564339555,0.7050390587428876
C(date)[T.Timestamp('2008-02-29 00:00:00')],-0.8556486212038226,0.6007950677749323,-1.4241938176569096,0.15439037405299186,-2.0331853161319904,0.32188807372434547
C(date)[T.Timestamp('2008-03-31 00:00:00')],-0.5223747617840622,0.4627085339671764,-1.1289499186568241,0.2589189609548175,-1.4292668236990562,0.3845173001309319
C(date)[T.Timestamp('2008-04-30 00:00:00')],-0.4927668661218304,0.544570412275764,-0.9048726390817927,0.36553286364588,-1.5601052612284567,0.574571528984796
C(date)[T.Timestamp('2008-05-31 00:00:00')],-0.5871056616853298,0.6458351886521351,-0.9090642194808642,0.36331622816307474,-1.852919371392146,0.6787080480214862
