term,coef,std_err,t_stat,p_value,ci_low,ci_high
C(date)[T.Timestamp('2008-05-31 00:00:00')],-0.5871056616853372,0.6459522620127987,-0.9088994593128377,0.3634031992339235,-1.853148830962603,0.6789375075919286
C(date)[T.Timestamp('2008-06-30 00:00:00')],-1.0009805136453385,0.8338207101419117,-1.2004745162481956,0.2299551040326867,-2.6352390750870973,0.6332780477964204
C(date)[T.Timestamp('2008-07-31 00:00:00')],-0.5289309100059203,0.520700691053449,-1.0158060457646416,0.30972175647099587,-1.5494855111957977,0.4916236911839571
C(date)[T.Timestamp('2008-08-31 00:00:00')],-0.44959335498382735,0.6481503895735573,-0.6936559203175545,0.4878980156618138,-1.719944775113605,0.8207580651459503
C(date)[T.Timestamp('2008-09-30 00:00:00')],-0.2326093636129887,0.44041875600274233,-0.5281549898650101,0.597391766627693,-1.0958142634942973,0.63059553626832
C(date)[T.Timestamp('2008-10-31 00:00:00')],-0.8417478860621671,0.5454919809221795,-1.5430985523181353,0.12280686594538534,-1.9108925225250495,0.22739675040071516
C(date)[T.Timestamp('2008-11-30 00:00:00')],-0.5853696621582355,0.4593760223880286,-1.2742712584676041,0.20256729880924507,-1.4857301214000371,0.31499079708356614
C(date)[T.Timestamp('2008-12-31 00:00:00')],-0.20439849461599652,0.28243969995165047,-0.7236889667103688,0.4692567082858772,-0.7579701343255307,0.34917314509353764
C(date)[T.Timestamp('2009-01-31 00:00:00')],-1.0051187654943674,0.39189752991760757,-2.5647489171612876,0.01032504905323644,-1.7732238097630866,-0.23701372122564823
C(date)[T.Timestamp('2009-02-28 00:00:00')],-0.9848330836213068,0.45404075066241983,-2.169041175675291,0.030079557979326498,-1.8747366024331804,-0.09492956480943326
C(date)[T.Timestamp('2009-03-31 00:00:00')],-0.058624373464608553,0.41477460266497757,-0.1413403161330028,0.8876011016123254,-0.8715676563898758,0.7543189094606586
C(date)[T.Timestamp('2009-04-30 00:00:00')],0.5290127337538479,0.41405443262719355,1.2776405517439795,0.2013761952707933,-0.28251904183461773,1.3405445093423136
C(date)[T.Timestamp('2009-05-31 00:00:00')],-0.2646289570677285,0.3802115363500634,-0.6960045442284601,0.4864259839116811,-1.0098298748204944,0.4805719606850374
C(date)[T.Timestamp('2009-06-30 00:00:00')],-0.3417891105914027,0.2866193906844958,-1.192484255078319,0.23307142080125365,-0.9035527936038296,0.21997457242102414
C(date)[T.Timestamp('2009-07-31 00:00:00')],0.48407877835815194,0.3480747944897815,1.3907320668470957,0.16430668984962638,-0.19813528276800063,1.1662928394843046
C(date)[T.Timestamp('2009-08-31 00:00:00')],0.00615013979520207,0.43753364373551046,0.014056381453765041,0.9887849995719412,-0.8514000439509775,0.8637003235413816
C(date)[T.Timestamp('2009-09-30 00:00:00')],0.1277691874738339,0.28763790984666365,0.44420148770357193,0.656896916755778,-0.43599075641400586,0.6915291313616737
C(date)[T.Timestamp('2009-10-31 00:00:00')],-0.45604031265483724,0.3253746239217314,-1.401585369990431,0.16103909826958573,-1.0937628570246956,0.18168223171502096
C(date)[T.Timestamp('2009-11-30 00:00:00')],-0.05738256864898113,0.3056695555780954,-0.1877274579748603,0.8510903045805196,-0.6564838887524125,0.5417187514544501
C(date)[T.Timestamp('2009-12-31 00:00:00')],0.3225851165632353,0.30579785100958756,1.054896610614577,0.2914726125763213,-0.2767676579653018,0.9219378910917724
C(date)[T.Timestamp('2010-01-31 00:00:00')],-0.2859157291881044,0.14805639400599793,-1.931127197225414,0.05346732439140399,-0.5761009291207322,0.004269470744523496
C(date)[T.Timestamp('2010-02-28 00:00:00')],0.19605279674950485,0.16222116677247272,1.2085525005777051,0.2268348143190605,-0.12189484765460742,0.5140004411536171
C(date)[T.Timestamp('2010-03-31 00:00:00')],0.2469739132506369,0.20903681722022047,1.1814852356388954,0.2374100152796622,-0.1627307199438774,0.6566785464451512
C(date)[T.Timestamp('2010-04-30 00:00:00')],0.3386567648908606,0.2249905521666789,1.5052043813820892,0.13227153908445963,-0.10231661421761029,0.7796301439993315
C(date)[T.Timestamp('2010-05-31 00:00:00')],-0.598185209676001,0.35615034173882865,-1.679586229667753,0.09303784874633184,-1.2962270525657376,0.0998566332137355
C(date)[T.Timestamp('2010-06-30 00:00:00')],-0.5792793615532239,0.18276117276750387,-3.169597528738465,0.001526502189270882,-0.937484677949834,-0.22107404515661383
C(date)[T.Timestamp('2010-07-31 00:00:00')],0.20286193127560406,0.23666826774016753,0.8571572911427288,0.39135796226754704,-0.26099934977860706,0.6667232123298151
C(date)[T.Timestamp('2010-08-31 00:00:00')],-0.7050006881392055,0.3145018982386687,-2.2416420762083784,0.024984514278608254,-1.3214130817564773,-0.08858829452193373
C(date)[T.Timestamp('2010-09-30 00:00:00')],0.2922231859920749,0.326908251067187,0.8938996952145343,0.37137556087329804,-0.3485052123485893,0.9329515843327392
C(date)[T.Timestamp('2010-10-31 00:00:00')],0.13513206827088053,0.29771529164473265,0.4538969682220264,0.6499029857989272,-0.4483791809996339,0.718643317541395
C(date)[T.Timestamp('2010-11-30 00:00:00')],0.18008347309900713,0.25127938439694364,0.7166663255371997,0.4735800088068248,-0.31241507037639843,0.6725820165744127
C(date)[T.Timestamp('2010-12-31 00:00:00')],0.3998122860908613,0.38950943186408793,1.0264508465878903,0.3046791213621599,-0.36361217200140916,1.1632367441831317
C(date)[T.Timestamp('2011-01-31 00:00:00')],-0.08810361712748316,0.17874995427655224,-0.49288749462376935,0.6220920838322599,-0.43844708974770696,0.26223985549274065
C(date)[T.Timestamp('2011-02-28 00:00:00')],0.04804575695497766,0.16956138937825477,0.28335316861433574,0.7769061238572474,-0.28428845939497416,0.38037997330492945
C(date)[T.Timestamp('2011-03-31 00:00:00')],-0.003805159840212645,0.1964940646043085,-0.019365266059691504,0.9845497188785769,-0.3889264496405439,0.38131612996011865
C(date)[T.Timestamp('2011-04-30 00:00:00')],-0.08604359526046602,0.14809089052662608,-0.5810188253611438,0.5612277659167015,-0.376296407131117,0.20420921661018498
C(date)[T.Timestamp('2011-05-31 00:00:00')],-0.324369545539204,0.21564037920584728,-1.5042152436096645,0.13252595401416112,-0.7470169223952247,0.09827783131681667
C(date)[T.Timestamp('2011-06-30 00:00:00')],-0.15582004934347624,0.16863517476476075,-0.9240068067699334,0.355482771872084,-0.4863389184090251,0.1746988197220726
C(date)[T.Timestamp('2011-07-31 00:00:00')],-0.2846838224841923,0.21558177437423154,-1.3205375236869767,0.18665561642028095,-0.707216335980926,0.1378486910125415
C(date)[T.Timestamp('2011-08-31 00:00:00')],-0.5491492181281736,0.33765319454464776,-1.6263705689760912,0.10387084779796565,-1.2109373187005796,0.11263888244423226
C(date)[T.Timestamp('2011-09-30 00:00:00')],-0.67764819424934,0.34755362917560123,-1.9497658414809955,0.05120403463202039,-1.3588407901297077,0.0035444016310277604
C(date)[T.Timestamp('2011-10-31 00:00:00')],0.27511719814545593,0.39489251496756234,0.6966888145956752,0.4859975603220439,-0.49885790895541043,1.0490923052463224
C(date)[T.Timestamp('2011-11-30 00:00:00')],-0.12582357566321095,0.20265610944707113,-0.620872353695673,0.5346836126090884,-0.5230222514264777,0.2713751001000559
